event_id,rainfall_mm,shape,dt_s,horizon_h,curve_number,lag_min,discharge_coefficient,rainfall_total_mm,parking_runoff_m3,direct_rain_m3,total_inflow_m3,runoff_generation_error_m3,transform_error_m3,inflow_tail_end_h,baseline_peak_m3_s,baseline_time_to_peak_min,design_id,storage_depth_m,capacity_m3,outlet_side_mm,peak_downstream_m3_s,peak_reduction_pct,time_to_peak_min,maximum_storage_m3,maximum_depth_m,overflow_m3,overflow_onset_min,controlled_discharge_m3,total_discharge_m3,residual_storage_m3,drawdown_h_after_rain,routing_balance_error_m3,routing_balance_relative_error,peak_pass,overflow_pass,drawdown_pass,simulation_runtime_s,all_pass
25mm_uniform,25.0,uniform,15.0,30.0,98.0,10.0,0.62,25.0,78.80595469107675,5.000000000000001,83.80595469107675,0.0,-1.4210854715202004e-14,1.8416666666666666,0.027755661457152372,59.875,h0.450_o80,0.45,90.0,80.0,0.009034176430490181,67.45104978154949,74.125,60.95938529486401,0.30479692647432005,0.0,,83.67199851702289,83.67199851702289,0.13395617387030778,10.987249762078543,1.8355639230804854e-10,2.190254773478438e-12,True,True,True,0.0483450829051435,True
25mm_uniform,25.0,uniform,15.0,30.0,98.0,10.0,0.62,25.0,78.80595469107675,5.000000000000001,83.80595469107675,0.0,-1.4210854715202004e-14,1.8416666666666666,0.027755661457152372,59.875,h0.450_o100,0.45,90.0,100.0,0.012750647629614678,54.0610925475568,71.875,53.32221100317374,0.2666110550158687,0.0,,83.72186835342184,83.72186835342184,0.08408633754552472,8.438187682502337,1.0938475125676916e-10,1.305214547820382e-12,True,True,True,0.04299166693817824,True
25mm_uniform,25.0,uniform,15.0,30.0,98.0,10.0,0.62,25.0,78.80595469107675,5.000000000000001,83.80595469107675,0.0,-1.4210854715202004e-14,1.8416666666666666,0.027755661457152372,59.875,h0.600_o40,0.6,120.0,40.0,0.002633029653822311,90.51354024516031,81.625,75.85875589732436,0.3792937794866218,0.0,,83.03715547924655,83.03715547924655,0.7687992134393618,24.11370920095425,-1.60916258096222e-09,1.920105303846095e-11,True,True,False,0.05117895791772753,False
25mm_uniform,25.0,uniform,15.0,30.0,98.0,10.0,0.62,25.0,78.80595469107675,5.000000000000001,83.80595469107675,0.0,-1.4210854715202004e-14,1.8416666666666666,0.027755661457152372,59.875,h0.600_o60,0.6,120.0,60.0,0.005533633073436964,80.06304738231704,77.125,68.7253999915318,0.343626999957659,0.0,,83.55125435614825,83.55125435614825,0.25470033053945285,13.706967084718633,4.3890477918751e-09,5.237155054260631e-11,True,True,True,0.05003050004597753,True
25mm_uniform,25.0,uniform,15.0,30.0,98.0,10.0,0.62,25.0,78.80595469107675,5.000000000000001,83.80595469107675,0.0,-1.4210854715202004e-14,1.8416666666666666,0.027755661457152372,59.875,h0.600_o80,0.6,120.0,80.0,0.009034176430490181,67.45104978154949,74.125,60.95938529486401,0.30479692647432005,0.0,,83.67199851702289,83.67199851702289,0.13395617387030778,9.471018477270498,1.8355639230804854e-10,2.190254773478438e-12,True,True,True,0.046970332972705364,True
25mm_uniform,25.0,uniform,15.0,30.0,98.0,10.0,0.62,25.0,78.80595469107675,5.000000000000001,83.80595469107675,0.0,-1.4210854715202004e-14,1.8416666666666666,0.027755661457152372,59.875,h0.600_o100,0.6,120.0,100.0,0.012750647629614678,54.0610925475568,71.875,53.32221100317374,0.2666110550158687,0.0,,83.72186835342184,83.72186835342184,0.08408633754552472,7.225022595767536,1.0938475125676916e-10,1.305214547820382e-12,True,True,True,0.053263166919350624,True
25mm_uniform,25.0,uniform,15.0,30.0,98.0,10.0,0.62,25.0,78.80595469107675,5.000000000000001,83.80595469107675,0.0,-1.4210854715202004e-14,1.8416666666666666,0.027755661457152372,59.875,h0.750_o40,0.75,150.0,40.0,0.002633029653822311,90.51354024516031,81.625,75.85875589732436,0.3792937794866218,0.0,,83.03715547924655,83.03715547924655,0.7687992134393618,22.044785075343903,-1.60916258096222e-09,1.920105303846095e-11,True,True,True,0.042390791000798345,True
25mm_uniform,25.0,uniform,15.0,30.0,98.0,10.0,0.62,25.0,78.80595469107675,5.000000000000001,83.80595469107675,0.0,-1.4210854715202004e-14,1.8416666666666666,0.027755661457152372,59.875,h0.750_o60,0.75,150.0,60.0,0.005533633073436964,80.06304738231704,77.125,68.7253999915318,0.343626999957659,0.0,,83.55125435614825,83.55125435614825,0.25470033053945285,12.327452076528903,4.3890477918751e-09,5.237155054260631e-11,True,True,True,0.05098545795772225,True
25mm_uniform,25.0,uniform,15.0,30.0,98.0,10.0,0.62,25.0,78.80595469107675,5.000000000000001,83.80595469107675,0.0,-1.4210854715202004e-14,1.8416666666666666,0.027755661457152372,59.875,h0.750_o80,0.75,150.0,80.0,0.009034176430490181,67.45104978154949,74.125,60.95938529486401,0.30479692647432005,0.0,,83.67199851702289,83.67199851702289,0.13395617387030778,8.436208429089673,1.8355639230804854e-10,2.190254773478438e-12,True,True,True,0.0463931659469381,True
25mm_uniform,25.0,uniform,15.0,30.0,98.0,10.0,0.62,25.0,78.80595469107675,5.000000000000001,83.80595469107675,0.0,-1.4210854715202004e-14,1.8416666666666666,0.027755661457152372,59.875,h0.750_o100,0.75,150.0,100.0,0.012750647629614678,54.0610925475568,71.875,53.32221100317374,0.2666110550158687,0.0,,83.72186835342184,83.72186835342184,0.08408633754552472,6.397035512202023,1.0938475125676916e-10,1.305214547820382e-12,True,True,True,0.04653379204683006,True
25mm_uniform,25.0,uniform,15.0,30.0,98.0,10.0,0.62,25.0,78.80595469107675,5.000000000000001,83.80595469107675,0.0,-1.4210854715202004e-14,1.8416666666666666,0.027755661457152372,59.875,h0.900_o40,0.9,180.0,40.0,0.002633029653822311,90.51354024516031,81.625,75.85875589732436,0.3792937794866218,0.0,,83.03715547924655,83.03715547924655,0.7687992134393618,20.51751371679538,-1.60916258096222e-09,1.920105303846095e-11,True,True,True,0.04760312498547137,True
